year,hist temps,temperature,percentile,scenario
1876.29,,-0.004,17,grey
1876.38,,-0.004,17,grey
1876.46,,-0.003,17,grey
1876.54,,-0.003,17,grey
1876.63,,-0.003,17,grey
1876.71,,-0.003,17,grey
1876.79,,-0.003,17,grey
1876.88,,-0.003,17,grey
1876.96,,-0.003,17,grey
1877.04,,-0.003,17,grey
1877.13,,-0.003,17,grey
1877.21,,-0.002,17,grey
1877.29,,-0.002,17,grey
1877.38,,-0.002,17,grey
1877.46,,-0.002,17,grey
1877.54,,-0.002,17,grey
1877.63,,-0.002,17,grey
1877.71,,-0.002,17,grey
1877.79,,-0.002,17,grey
1877.88,,-0.002,17,grey
1877.96,,-0.001,17,grey
1878.04,,-0.001,17,grey
1878.13,,-0.001,17,grey
1878.21,,-0.001,17,grey
1878.29,,-0.001,17,grey
1878.38,,-0.001,17,grey
1878.46,,-0.001,17,grey
1878.54,,0,17,grey
1878.63,,0,17,grey
1878.71,,0,17,grey
1878.79,,0,17,grey
1878.88,,0,17,grey
1878.96,,0,17,grey
1879.04,,0,17,grey
1879.13,,0,17,grey
1879.21,,0,17,grey
1879.29,,0.001,17,grey
1879.38,,0.001,17,grey
1879.46,,0.001,17,grey
1879.54,,0.001,17,grey
1879.63,,0.001,17,grey
1879.71,,0.001,17,grey
1879.79,,0.001,17,grey
1879.88,,0.001,17,grey
1879.96,,0.001,17,grey
1880.04,,0.001,17,grey
1880.13,,0.002,17,grey
1880.21,,0.002,17,grey
1880.29,,0.002,17,grey
1880.38,,0.002,17,grey
1880.46,,0.002,17,grey
1880.54,,0.002,17,grey
1880.63,,0.002,17,grey
1880.71,,0.002,17,grey
1880.79,,0.002,17,grey
1880.88,,0.002,17,grey
1880.96,,0.002,17,grey
1881.04,,0.002,17,grey
1881.13,,0.002,17,grey
1881.21,,0.003,17,grey
1881.29,,0.003,17,grey
1881.38,,0.003,17,grey
1881.46,,0.003,17,grey
1881.54,,0.003,17,grey
1881.63,,0.003,17,grey
1881.71,,0.003,17,grey
1881.79,,0.003,17,grey
1881.88,,0.003,17,grey
1881.96,,0.003,17,grey
1882.04,,0.004,17,grey
1882.13,,0.004,17,grey
1882.21,,0.004,17,grey
1882.29,,0.004,17,grey
1882.38,,0.004,17,grey
1882.46,,0.004,17,grey
1882.54,,0.004,17,grey
1882.63,,0.004,17,grey
1882.71,,0.004,17,grey
1882.79,,0.004,17,grey
1882.88,,0.004,17,grey
1882.96,,0.004,17,grey
1883.04,,0.004,17,grey
1883.13,,0.004,17,grey
1883.21,,0.004,17,grey
1883.29,,0.005,17,grey
1883.38,,0.005,17,grey
1883.46,,0.005,17,grey
1883.54,,0.005,17,grey
1883.63,,0.005,17,grey
1883.71,,0.005,17,grey
1883.79,,0.005,17,grey
1883.88,,0.005,17,grey
1883.96,,0.005,17,grey
1884.04,,0.006,17,grey
1884.13,,0.006,17,grey
1884.21,,0.006,17,grey
1884.29,,0.006,17,grey
1884.38,,0.006,17,grey
1884.46,,0.006,17,grey
1884.54,,0.006,17,grey
1884.63,,0.007,17,grey
1884.71,,0.007,17,grey
1884.79,,0.007,17,grey
1884.88,,0.007,17,grey
1884.96,,0.007,17,grey
1885.04,,0.007,17,grey
1885.13,,0.007,17,grey
1885.21,,0.007,17,grey
1885.29,,0.007,17,grey
1885.38,,0.008,17,grey
1885.46,,0.008,17,grey
1885.54,,0.008,17,grey
1885.63,,0.008,17,grey
1885.71,,0.008,17,grey
1885.79,,0.008,17,grey
1885.88,,0.008,17,grey
1885.96,,0.009,17,grey
1886.04,,0.009,17,grey
1886.13,,0.009,17,grey
1886.21,,0.009,17,grey
1886.29,,0.009,17,grey
1886.38,,0.009,17,grey
1886.46,,0.009,17,grey
1886.54,,0.01,17,grey
1886.63,,0.01,17,grey
1886.71,,0.01,17,grey
1886.79,,0.011,17,grey
1886.88,,0.011,17,grey
1886.96,,0.011,17,grey
1887.04,,0.011,17,grey
1887.13,,0.012,17,grey
1887.21,,0.012,17,grey
1887.29,,0.012,17,grey
1887.38,,0.013,17,grey
1887.46,,0.013,17,grey
1887.54,,0.013,17,grey
1887.63,,0.013,17,grey
1887.71,,0.014,17,grey
1887.79,,0.014,17,grey
1887.88,,0.014,17,grey
1887.96,,0.014,17,grey
1888.04,,0.015,17,grey
1888.13,,0.015,17,grey
1888.21,,0.015,17,grey
1888.29,,0.016,17,grey
1888.38,,0.016,17,grey
1888.46,,0.016,17,grey
1888.54,,0.016,17,grey
1888.63,,0.017,17,grey
1888.71,,0.017,17,grey
1888.79,,0.017,17,grey
1888.88,,0.017,17,grey
1888.96,,0.018,17,grey
1889.04,,0.018,17,grey
1889.13,,0.018,17,grey
1889.21,,0.018,17,grey
1889.29,,0.018,17,grey
1889.38,,0.019,17,grey
1889.46,,0.019,17,grey
1889.54,,0.019,17,grey
1889.63,,0.019,17,grey
1889.71,,0.02,17,grey
1889.79,,0.02,17,grey
1889.88,,0.02,17,grey
1889.96,,0.02,17,grey
1890.04,,0.021,17,grey
1890.13,,0.021,17,grey
1890.21,,0.021,17,grey
1890.29,,0.021,17,grey
1890.38,,0.022,17,grey
1890.46,,0.022,17,grey
1890.54,,0.022,17,grey
1890.63,,0.022,17,grey
1890.71,,0.022,17,grey
1890.79,,0.023,17,grey
1890.88,,0.023,17,grey
1890.96,,0.023,17,grey
1891.04,,0.023,17,grey
1891.13,,0.023,17,grey
1891.21,,0.023,17,grey
1891.29,,0.024,17,grey
1891.38,,0.024,17,grey
1891.46,,0.024,17,grey
1891.54,,0.024,17,grey
1891.63,,0.024,17,grey
1891.71,,0.025,17,grey
1891.79,,0.025,17,grey
1891.88,,0.025,17,grey
1891.96,,0.025,17,grey
1892.04,,0.025,17,grey
1892.13,,0.026,17,grey
1892.21,,0.026,17,grey
1892.29,,0.026,17,grey
1892.38,,0.026,17,grey
1892.46,,0.027,17,grey
1892.54,,0.027,17,grey
1892.63,,0.027,17,grey
1892.71,,0.027,17,grey
1892.79,,0.027,17,grey
1892.88,,0.028,17,grey
1892.96,,0.028,17,grey
1893.04,,0.028,17,grey
1893.13,,0.028,17,grey
1893.21,,0.028,17,grey
1893.29,,0.029,17,grey
1893.38,,0.029,17,grey
1893.46,,0.029,17,grey
1893.54,,0.029,17,grey
1893.63,,0.03,17,grey
1893.71,,0.03,17,grey
1893.79,,0.03,17,grey
1893.88,,0.03,17,grey
1893.96,,0.03,17,grey
1894.04,,0.03,17,grey
1894.13,,0.031,17,grey
1894.21,,0.031,17,grey
1894.29,,0.031,17,grey
1894.38,,0.031,17,grey
1894.46,,0.031,17,grey
1894.54,,0.031,17,grey
1894.63,,0.032,17,grey
1894.71,,0.032,17,grey
1894.79,,0.032,17,grey
1894.88,,0.032,17,grey
1894.96,,0.032,17,grey
1895.04,,0.032,17,grey
1895.13,,0.032,17,grey
1895.21,,0.033,17,grey
1895.29,,0.033,17,grey
1895.38,,0.033,17,grey
1895.46,,0.033,17,grey
1895.54,,0.033,17,grey
1895.63,,0.033,17,grey
1895.71,,0.034,17,grey
1895.79,,0.034,17,grey
1895.88,,0.034,17,grey
1895.96,,0.034,17,grey
1896.04,,0.034,17,grey
1896.13,,0.034,17,grey
1896.21,,0.035,17,grey
1896.29,,0.035,17,grey
1896.38,,0.035,17,grey
1896.46,,0.035,17,grey
1896.54,,0.035,17,grey
1896.63,,0.035,17,grey
1896.71,,0.035,17,grey
1896.79,,0.036,17,grey
1896.88,,0.036,17,grey
1896.96,,0.036,17,grey
1897.04,,0.036,17,grey
1897.13,,0.036,17,grey
1897.21,,0.036,17,grey
1897.29,,0.036,17,grey
1897.38,,0.037,17,grey
1897.46,,0.037,17,grey
1897.54,,0.037,17,grey
1897.63,,0.037,17,grey
1897.71,,0.037,17,grey
1897.79,,0.038,17,grey
1897.88,,0.038,17,grey
1897.96,,0.038,17,grey
1898.04,,0.038,17,grey
1898.13,,0.038,17,grey
1898.21,,0.039,17,grey
1898.29,,0.039,17,grey
1898.38,,0.039,17,grey
1898.46,,0.039,17,grey
1898.54,,0.04,17,grey
1898.63,,0.04,17,grey
1898.71,,0.04,17,grey
1898.79,,0.04,17,grey
1898.88,,0.04,17,grey
1898.96,,0.041,17,grey
1899.04,,0.041,17,grey
1899.13,,0.041,17,grey
1899.21,,0.041,17,grey
1899.29,,0.042,17,grey
1899.38,,0.042,17,grey
1899.46,,0.042,17,grey
1899.54,,0.042,17,grey
1899.63,,0.042,17,grey
1899.71,,0.043,17,grey
1899.79,,0.043,17,grey
1899.88,,0.043,17,grey
1899.96,,0.043,17,grey
1900.04,,0.043,17,grey
1900.13,,0.043,17,grey
1900.21,,0.043,17,grey
1900.29,,0.044,17,grey
1900.38,,0.044,17,grey
1900.46,,0.044,17,grey
1900.54,,0.044,17,grey
1900.63,,0.044,17,grey
1900.71,,0.044,17,grey
1900.79,,0.044,17,grey
1900.88,,0.044,17,grey
1900.96,,0.044,17,grey
1901.04,,0.045,17,grey
1901.13,,0.045,17,grey
1901.21,,0.045,17,grey
1901.29,,0.045,17,grey
1901.38,,0.045,17,grey
1901.46,,0.045,17,grey
1901.54,,0.045,17,grey
1901.63,,0.045,17,grey
1901.71,,0.045,17,grey
1901.79,,0.046,17,grey
1901.88,,0.046,17,grey
1901.96,,0.046,17,grey
1902.04,,0.046,17,grey
1902.13,,0.046,17,grey
1902.21,,0.046,17,grey
1902.29,,0.046,17,grey
1902.38,,0.046,17,grey
1902.46,,0.046,17,grey
1902.54,,0.046,17,grey
1902.63,,0.047,17,grey
1902.71,,0.047,17,grey
1902.79,,0.047,17,grey
1902.88,,0.047,17,grey
1902.96,,0.047,17,grey
1903.04,,0.048,17,grey
1903.13,,0.048,17,grey
1903.21,,0.048,17,grey
1903.29,,0.048,17,grey
1903.38,,0.048,17,grey
1903.46,,0.049,17,grey
1903.54,,0.049,17,grey
1903.63,,0.049,17,grey
1903.71,,0.049,17,grey
1903.79,,0.05,17,grey
1903.88,,0.05,17,grey
1903.96,,0.05,17,grey
1904.04,,0.05,17,grey
1904.13,,0.051,17,grey
1904.21,,0.051,17,grey
1904.29,,0.051,17,grey
1904.38,,0.051,17,grey
1904.46,,0.052,17,grey
1904.54,,0.052,17,grey
1904.63,,0.052,17,grey
1904.71,,0.052,17,grey
1904.79,,0.052,17,grey
1904.88,,0.052,17,grey
1904.96,,0.053,17,grey
1905.04,,0.053,17,grey
1905.13,,0.053,17,grey
1905.21,,0.053,17,grey
1905.29,,0.053,17,grey
1905.38,,0.053,17,grey
1905.46,,0.054,17,grey
1905.54,,0.054,17,grey
1905.63,,0.054,17,grey
1905.71,,0.054,17,grey
1905.79,,0.054,17,grey
1905.88,,0.055,17,grey
1905.96,,0.055,17,grey
1906.04,,0.055,17,grey
1906.13,,0.055,17,grey
1906.21,,0.056,17,grey
1906.29,,0.056,17,grey
1906.38,,0.056,17,grey
1906.46,,0.056,17,grey
1906.54,,0.057,17,grey
1906.63,,0.057,17,grey
1906.71,,0.057,17,grey
1906.79,,0.057,17,grey
1906.88,,0.058,17,grey
1906.96,,0.058,17,grey
1907.04,,0.058,17,grey
1907.13,,0.058,17,grey
1907.21,,0.059,17,grey
1907.29,,0.059,17,grey
1907.38,,0.059,17,grey
1907.46,,0.059,17,grey
1907.54,,0.06,17,grey
1907.63,,0.06,17,grey
1907.71,,0.06,17,grey
1907.79,,0.06,17,grey
1907.88,,0.06,17,grey
1907.96,,0.061,17,grey
1908.04,,0.061,17,grey
1908.13,,0.061,17,grey
1908.21,,0.061,17,grey
1908.29,,0.061,17,grey
1908.38,,0.062,17,grey
1908.46,,0.062,17,grey
1908.54,,0.062,17,grey
1908.63,,0.062,17,grey
1908.71,,0.063,17,grey
1908.79,,0.063,17,grey
1908.88,,0.063,17,grey
1908.96,,0.064,17,grey
1909.04,,0.064,17,grey
1909.13,,0.064,17,grey
1909.21,,0.065,17,grey
1909.29,,0.065,17,grey
1909.38,,0.065,17,grey
1909.46,,0.066,17,grey
1909.54,,0.066,17,grey
1909.63,,0.066,17,grey
1909.71,,0.066,17,grey
1909.79,,0.067,17,grey
1909.88,,0.067,17,grey
1909.96,,0.067,17,grey
1910.04,,0.067,17,grey
1910.13,,0.067,17,grey
1910.21,,0.067,17,grey
1910.29,,0.067,17,grey
1910.38,,0.068,17,grey
1910.46,,0.068,17,grey
1910.54,,0.068,17,grey
1910.63,,0.068,17,grey
1910.71,,0.068,17,grey
1910.79,,0.068,17,grey
1910.88,,0.069,17,grey
1910.96,,0.069,17,grey
1911.04,,0.069,17,grey
1911.13,,0.069,17,grey
1911.21,,0.069,17,grey
1911.29,,0.07,17,grey
1911.38,,0.07,17,grey
1911.46,,0.07,17,grey
1911.54,,0.07,17,grey
1911.63,,0.07,17,grey
1911.71,,0.071,17,grey
1911.79,,0.071,17,grey
1911.88,,0.071,17,grey
1911.96,,0.071,17,grey
1912.04,,0.072,17,grey
1912.13,,0.072,17,grey
1912.21,,0.072,17,grey
1912.29,,0.073,17,grey
1912.38,,0.073,17,grey
1912.46,,0.073,17,grey
1912.54,,0.073,17,grey
1912.63,,0.074,17,grey
1912.71,,0.074,17,grey
1912.79,,0.074,17,grey
1912.88,,0.074,17,grey
1912.96,,0.074,17,grey
1913.04,,0.075,17,grey
1913.13,,0.075,17,grey
1913.21,,0.075,17,grey
1913.29,,0.075,17,grey
1913.38,,0.075,17,grey
1913.46,,0.076,17,grey
1913.54,,0.076,17,grey
1913.63,,0.076,17,grey
1913.71,,0.076,17,grey
1913.79,,0.077,17,grey
1913.88,,0.077,17,grey
1913.96,,0.077,17,grey
1914.04,,0.078,17,grey
1914.13,,0.078,17,grey
1914.21,,0.078,17,grey
1914.29,,0.078,17,grey
1914.38,,0.079,17,grey
1914.46,,0.079,17,grey
1914.54,,0.079,17,grey
1914.63,,0.08,17,grey
1914.71,,0.08,17,grey
1914.79,,0.08,17,grey
1914.88,,0.081,17,grey
1914.96,,0.081,17,grey
1915.04,,0.081,17,grey
1915.13,,0.082,17,grey
1915.21,,0.082,17,grey
1915.29,,0.082,17,grey
1915.38,,0.083,17,grey
1915.46,,0.083,17,grey
1915.54,,0.083,17,grey
1915.63,,0.084,17,grey
1915.71,,0.084,17,grey
1915.79,,0.085,17,grey
1915.88,,0.085,17,grey
1915.96,,0.085,17,grey
1916.04,,0.086,17,grey
1916.13,,0.086,17,grey
1916.21,,0.087,17,grey
1916.29,,0.087,17,grey
1916.38,,0.087,17,grey
1916.46,,0.088,17,grey
1916.54,,0.088,17,grey
1916.63,,0.088,17,grey
1916.71,,0.089,17,grey
1916.79,,0.089,17,grey
1916.88,,0.089,17,grey
1916.96,,0.09,17,grey
1917.04,,0.09,17,grey
1917.13,,0.09,17,grey
1917.21,,0.091,17,grey
1917.29,,0.091,17,grey
1917.38,,0.091,17,grey
1917.46,,0.092,17,grey
1917.54,,0.092,17,grey
1917.63,,0.092,17,grey
1917.71,,0.092,17,grey
1917.79,,0.093,17,grey
1917.88,,0.093,17,grey
1917.96,,0.093,17,grey
1918.04,,0.094,17,grey
1918.13,,0.094,17,grey
1918.21,,0.094,17,grey
1918.29,,0.095,17,grey
1918.38,,0.095,17,grey
1918.46,,0.095,17,grey
1918.54,,0.096,17,grey
1918.63,,0.096,17,grey
1918.71,,0.096,17,grey
1918.79,,0.097,17,grey
1918.88,,0.097,17,grey
1918.96,,0.097,17,grey
1919.04,,0.098,17,grey
1919.13,,0.098,17,grey
1919.21,,0.098,17,grey
1919.29,,0.099,17,grey
1919.38,,0.099,17,grey
1919.46,,0.1,17,grey
1919.54,,0.1,17,grey
1919.63,,0.1,17,grey
1919.71,,0.101,17,grey
1919.79,,0.101,17,grey
1919.88,,0.101,17,grey
1919.96,,0.102,17,grey
1920.04,,0.102,17,grey
1920.13,,0.102,17,grey
1920.21,,0.103,17,grey
1920.29,,0.103,17,grey
1920.38,,0.103,17,grey
1920.46,,0.104,17,grey
1920.54,,0.104,17,grey
1920.63,,0.104,17,grey
1920.71,,0.105,17,grey
1920.79,,0.105,17,grey
1920.88,,0.105,17,grey
1920.96,,0.106,17,grey
1921.04,,0.106,17,grey
1921.13,,0.106,17,grey
1921.21,,0.107,17,grey
1921.29,,0.107,17,grey
1921.38,,0.107,17,grey
1921.46,,0.108,17,grey
1921.54,,0.108,17,grey
1921.63,,0.108,17,grey
1921.71,,0.109,17,grey
1921.79,,0.109,17,grey
1921.88,,0.109,17,grey
1921.96,,0.109,17,grey
1922.04,,0.11,17,grey
1922.13,,0.11,17,grey
1922.21,,0.11,17,grey
1922.29,,0.111,17,grey
1922.38,,0.111,17,grey
1922.46,,0.111,17,grey
1922.54,,0.111,17,grey
1922.63,,0.112,17,grey
1922.71,,0.112,17,grey
1922.79,,0.112,17,grey
1922.88,,0.112,17,grey
1922.96,,0.112,17,grey
1923.04,,0.113,17,grey
1923.13,,0.113,17,grey
1923.21,,0.113,17,grey
1923.29,,0.113,17,grey
1923.38,,0.114,17,grey
1923.46,,0.114,17,grey
1923.54,,0.114,17,grey
1923.63,,0.114,17,grey
1923.71,,0.114,17,grey
1923.79,,0.115,17,grey
1923.88,,0.115,17,grey
1923.96,,0.115,17,grey
1924.04,,0.115,17,grey
1924.13,,0.116,17,grey
1924.21,,0.116,17,grey
1924.29,,0.116,17,grey
1924.38,,0.116,17,grey
1924.46,,0.117,17,grey
1924.54,,0.117,17,grey
1924.63,,0.117,17,grey
1924.71,,0.117,17,grey
1924.79,,0.117,17,grey
1924.88,,0.118,17,grey
1924.96,,0.118,17,grey
1925.04,,0.118,17,grey
1925.13,,0.118,17,grey
1925.21,,0.118,17,grey
1925.29,,0.119,17,grey
1925.38,,0.119,17,grey
1925.46,,0.119,17,grey
1925.54,,0.119,17,grey
1925.63,,0.119,17,grey
1925.71,,0.119,17,grey
1925.79,,0.12,17,grey
1925.88,,0.12,17,grey
1925.96,,0.12,17,grey
1926.04,,0.12,17,grey
1926.13,,0.12,17,grey
1926.21,,0.12,17,grey
1926.29,,0.121,17,grey
1926.38,,0.121,17,grey
1926.46,,0.121,17,grey
1926.54,,0.121,17,grey
1926.63,,0.121,17,grey
1926.71,,0.121,17,grey
1926.79,,0.122,17,grey
1926.88,,0.122,17,grey
1926.96,,0.122,17,grey
1927.04,,0.122,17,grey
1927.13,,0.122,17,grey
1927.21,,0.123,17,grey
1927.29,,0.123,17,grey
1927.38,,0.123,17,grey
1927.46,,0.123,17,grey
1927.54,,0.123,17,grey
1927.63,,0.124,17,grey
1927.71,,0.124,17,grey
1927.79,,0.124,17,grey
1927.88,,0.124,17,grey
1927.96,,0.124,17,grey
1928.04,,0.125,17,grey
1928.13,,0.125,17,grey
1928.21,,0.125,17,grey
1928.29,,0.125,17,grey
1928.38,,0.126,17,grey
1928.46,,0.126,17,grey
1928.54,,0.126,17,grey
1928.63,,0.126,17,grey
1928.71,,0.127,17,grey
1928.79,,0.127,17,grey
1928.88,,0.127,17,grey
1928.96,,0.127,17,grey
1929.04,,0.128,17,grey
1929.13,,0.128,17,grey
1929.21,,0.128,17,grey
1929.29,,0.129,17,grey
1929.38,,0.129,17,grey
1929.46,,0.129,17,grey
1929.54,,0.129,17,grey
1929.63,,0.13,17,grey
1929.71,,0.13,17,grey
1929.79,,0.13,17,grey
1929.88,,0.13,17,grey
1929.96,,0.13,17,grey
1930.04,,0.13,17,grey
1930.13,,0.131,17,grey
1930.21,,0.131,17,grey
1930.29,,0.131,17,grey
1930.38,,0.131,17,grey
1930.46,,0.131,17,grey
1930.54,,0.132,17,grey
1930.63,,0.132,17,grey
1930.71,,0.132,17,grey
1930.79,,0.132,17,grey
1930.88,,0.133,17,grey
1930.96,,0.133,17,grey
1931.04,,0.133,17,grey
1931.13,,0.133,17,grey
1931.21,,0.134,17,grey
1931.29,,0.134,17,grey
1931.38,,0.134,17,grey
1931.46,,0.135,17,grey
1931.54,,0.135,17,grey
1931.63,,0.135,17,grey
1931.71,,0.135,17,grey
1931.79,,0.136,17,grey
1931.88,,0.136,17,grey
1931.96,,0.136,17,grey
1932.04,,0.136,17,grey
1932.13,,0.137,17,grey
1932.21,,0.137,17,grey
1932.29,,0.137,17,grey
1932.38,,0.137,17,grey
1932.46,,0.138,17,grey
1932.54,,0.138,17,grey
1932.63,,0.138,17,grey
1932.71,,0.139,17,grey
1932.79,,0.139,17,grey
1932.88,,0.139,17,grey
1932.96,,0.139,17,grey
1933.04,,0.14,17,grey
1933.13,,0.14,17,grey
1933.21,,0.14,17,grey
1933.29,,0.14,17,grey
1933.38,,0.141,17,grey
1933.46,,0.141,17,grey
1933.54,,0.141,17,grey
1933.63,,0.142,17,grey
1933.71,,0.142,17,grey
1933.79,,0.142,17,grey
1933.88,,0.143,17,grey
1933.96,,0.143,17,grey
1934.04,,0.143,17,grey
1934.13,,0.144,17,grey
1934.21,,0.144,17,grey
1934.29,,0.144,17,grey
1934.38,,0.145,17,grey
1934.46,,0.145,17,grey
1934.54,,0.145,17,grey
1934.63,,0.146,17,grey
1934.71,,0.146,17,grey
1934.79,,0.146,17,grey
1934.88,,0.147,17,grey
1934.96,,0.147,17,grey
1935.04,,0.147,17,grey
1935.13,,0.148,17,grey
1935.21,,0.148,17,grey
1935.29,,0.148,17,grey
1935.38,,0.149,17,grey
1935.46,,0.149,17,grey
1935.54,,0.149,17,grey
1935.63,,0.15,17,grey
1935.71,,0.15,17,grey
1935.79,,0.15,17,grey
1935.88,,0.15,17,grey
1935.96,,0.15,17,grey
1936.04,,0.151,17,grey
1936.13,,0.151,17,grey
1936.21,,0.151,17,grey
1936.29,,0.151,17,grey
1936.38,,0.151,17,grey
1936.46,,0.152,17,grey
1936.54,,0.152,17,grey
1936.63,,0.152,17,grey
1936.71,,0.152,17,grey
1936.79,,0.153,17,grey
1936.88,,0.153,17,grey
1936.96,,0.153,17,grey
1937.04,,0.153,17,grey
1937.13,,0.154,17,grey
1937.21,,0.154,17,grey
1937.29,,0.154,17,grey
1937.38,,0.154,17,grey
1937.46,,0.154,17,grey
1937.54,,0.155,17,grey
1937.63,,0.155,17,grey
1937.71,,0.155,17,grey
1937.79,,0.156,17,grey
1937.88,,0.156,17,grey
1937.96,,0.156,17,grey
1938.04,,0.157,17,grey
1938.13,,0.157,17,grey
1938.21,,0.157,17,grey
1938.29,,0.157,17,grey
1938.38,,0.158,17,grey
1938.46,,0.158,17,grey
1938.54,,0.158,17,grey
1938.63,,0.159,17,grey
1938.71,,0.159,17,grey
1938.79,,0.159,17,grey
1938.88,,0.159,17,grey
1938.96,,0.16,17,grey
1939.04,,0.16,17,grey
1939.13,,0.16,17,grey
1939.21,,0.16,17,grey
1939.29,,0.161,17,grey
1939.38,,0.161,17,grey
1939.46,,0.161,17,grey
1939.54,,0.161,17,grey
1939.63,,0.162,17,grey
1939.71,,0.162,17,grey
1939.79,,0.162,17,grey
1939.88,,0.163,17,grey
1939.96,,0.163,17,grey
1940.04,,0.163,17,grey
1940.13,,0.164,17,grey
1940.21,,0.164,17,grey
1940.29,,0.164,17,grey
1940.38,,0.165,17,grey
1940.46,,0.165,17,grey
1940.54,,0.165,17,grey
1940.63,,0.165,17,grey
1940.71,,0.166,17,grey
1940.79,,0.166,17,grey
1940.88,,0.166,17,grey
1940.96,,0.166,17,grey
1941.04,,0.166,17,grey
1941.13,,0.167,17,grey
1941.21,,0.167,17,grey
1941.29,,0.167,17,grey
1941.38,,0.167,17,grey
1941.46,,0.167,17,grey
1941.54,,0.168,17,grey
1941.63,,0.168,17,grey
1941.71,,0.168,17,grey
1941.79,,0.168,17,grey
1941.88,,0.169,17,grey
1941.96,,0.169,17,grey
1942.04,,0.169,17,grey
1942.13,,0.17,17,grey
1942.21,,0.17,17,grey
1942.29,,0.17,17,grey
1942.38,,0.17,17,grey
1942.46,,0.171,17,grey
1942.54,,0.171,17,grey
1942.63,,0.171,17,grey
1942.71,,0.171,17,grey
1942.79,,0.172,17,grey
1942.88,,0.172,17,grey
1942.96,,0.172,17,grey
1943.04,,0.172,17,grey
1943.13,,0.173,17,grey
1943.21,,0.173,17,grey
1943.29,,0.173,17,grey
1943.38,,0.173,17,grey
1943.46,,0.174,17,grey
1943.54,,0.174,17,grey
1943.63,,0.174,17,grey
1943.71,,0.174,17,grey
1943.79,,0.174,17,grey
1943.88,,0.174,17,grey
1943.96,,0.175,17,grey
1944.04,,0.175,17,grey
1944.13,,0.175,17,grey
1944.21,,0.175,17,grey
1944.29,,0.175,17,grey
1944.38,,0.176,17,grey
1944.46,,0.176,17,grey
1944.54,,0.176,17,grey
1944.63,,0.176,17,grey
1944.71,,0.176,17,grey
1944.79,,0.177,17,grey
1944.88,,0.177,17,grey
1944.96,,0.177,17,grey
1945.04,,0.177,17,grey
1945.13,,0.177,17,grey
1945.21,,0.177,17,grey
1945.29,,0.177,17,grey
1945.38,,0.178,17,grey
1945.46,,0.178,17,grey
1945.54,,0.178,17,grey
1945.63,,0.178,17,grey
1945.71,,0.178,17,grey
1945.79,,0.178,17,grey
1945.88,,0.178,17,grey
1945.96,,0.178,17,grey
1946.04,,0.178,17,grey
1946.13,,0.179,17,grey
1946.21,,0.179,17,grey
1946.29,,0.179,17,grey
1946.38,,0.179,17,grey
1946.46,,0.179,17,grey
1946.54,,0.179,17,grey
1946.63,,0.179,17,grey
1946.71,,0.179,17,grey
1946.79,,0.179,17,grey
1946.88,,0.18,17,grey
1946.96,,0.18,17,grey
1947.04,,0.18,17,grey
1947.13,,0.18,17,grey
1947.21,,0.18,17,grey
1947.29,,0.18,17,grey
1947.38,,0.18,17,grey
1947.46,,0.18,17,grey
1947.54,,0.181,17,grey
1947.63,,0.181,17,grey
1947.71,,0.181,17,grey
1947.79,,0.181,17,grey
1947.88,,0.181,17,grey
1947.96,,0.181,17,grey
1948.04,,0.181,17,grey
1948.13,,0.181,17,grey
1948.21,,0.181,17,grey
1948.29,,0.181,17,grey
1948.38,,0.181,17,grey
1948.46,,0.181,17,grey
1948.54,,0.181,17,grey
1948.63,,0.181,17,grey
1948.71,,0.182,17,grey
1948.79,,0.182,17,grey
1948.88,,0.182,17,grey
1948.96,,0.182,17,grey
1949.04,,0.182,17,grey
